Rndrng_Prvdr_CCN,Rndrng_Prvdr_Org_Name,Rndrng_Prvdr_City,Rndrng_Prvdr_St,Rndrng_Prvdr_State_FIPS,Rndrng_Prvdr_Zip5,Rndrng_Prvdr_State_Abrvtn,Rndrng_Prvdr_RUCA,Rndrng_Prvdr_RUCA_Desc,DRG_Cd,DRG_Desc,Tot_Dschrgs,Avg_Submtd_Cvrd_Chrg,Avg_Tot_Pymt_Amt,Avg_Mdcr_Pymt_Amt
390050,Allegheny General Hospital,Pittsburgh,320 East North Avenue,42,15212,PA,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",374,DIGESTIVE MALIGNANCY WITH MCC,12,66957.5,24516,15708.333333
390050,Allegheny General Hospital,Pittsburgh,320 East North Avenue,42,15212,PA,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",377,GASTROINTESTINAL HEMORRHAGE WITH MCC,23,89170.521739,23184.869565,13507.652174
390050,Allegheny General Hospital,Pittsburgh,320 East North Avenue,42,15212,PA,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",378,GASTROINTESTINAL HEMORRHAGE WITH CC,31,62541.387097,15116.935484,6855.3225806
390050,Allegheny General Hospital,Pittsburgh,320 East North Avenue,42,15212,PA,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",392,"ESOPHAGITIS, GASTROENTERITIS AND MISCELLANEOUS DIGESTIVE DISORDERS WITHOUT MCC",31,36005.483871,11490.354839,5478.0967742
390050,Allegheny General Hospital,Pittsburgh,320 East North Avenue,42,15212,PA,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",393,OTHER DIGESTIVE SYSTEM DIAGNOSES WITH MCC,12,132395.16667,37397.083333,17392.416667
390050,Allegheny General Hospital,Pittsburgh,320 East North Avenue,42,15212,PA,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",394,OTHER DIGESTIVE SYSTEM DIAGNOSES WITH CC,25,33926.64,12718.24,6579.04
390050,Allegheny General Hospital,Pittsburgh,320 East North Avenue,42,15212,PA,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",406,"PANCREAS, LIVER AND SHUNT PROCEDURES WITH CC",14,157260.64286,32984.642857,22720.357143
390050,Allegheny General Hospital,Pittsburgh,320 East North Avenue,42,15212,PA,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",432,CIRRHOSIS AND ALCOHOLIC HEPATITIS WITH MCC,15,118354.33333,32347.066667,19053.133333
390050,Allegheny General Hospital,Pittsburgh,320 East North Avenue,42,15212,PA,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",435,MALIGNANCY OF HEPATOBILIARY SYSTEM OR PANCREAS WITH MCC,17,71162.882353,19057.647059,11950.058824
390050,Allegheny General Hospital,Pittsburgh,320 East North Avenue,42,15212,PA,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",439,DISORDERS OF PANCREAS EXCEPT MALIGNANCY WITH CC,12,34960.5,13120.333333,5043.5
390050,Allegheny General Hospital,Pittsburgh,320 East North Avenue,42,15212,PA,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",444,DISORDERS OF THE BILIARY TRACT WITH MCC,17,73013.764706,20293.470588,12751
390050,Allegheny General Hospital,Pittsburgh,320 East North Avenue,42,15212,PA,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",445,DISORDERS OF THE BILIARY TRACT WITH CC,21,54425.47619,14234.095238,8352.5714286
390050,Allegheny General Hospital,Pittsburgh,320 East North Avenue,42,15212,PA,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",453,COMBINED ANTERIOR AND POSTERIOR SPINAL FUSION WITH MCC,11,239355.90909,83697.181818,72003.363636
390050,Allegheny General Hospital,Pittsburgh,320 East North Avenue,42,15212,PA,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",454,COMBINED ANTERIOR AND POSTERIOR SPINAL FUSION WITH CC,32,144027.71875,62929.625,39226.1875
390050,Allegheny General Hospital,Pittsburgh,320 East North Avenue,42,15212,PA,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",460,SPINAL FUSION EXCEPT CERVICAL WITHOUT MCC,43,102640.86047,35332.651163,26071.255814
390050,Allegheny General Hospital,Pittsburgh,320 East North Avenue,42,15212,PA,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",464,WOUND DEBRIDEMENT AND SKIN GRAFT EXCEPT HAND FOR MUSCULOSKELETAL AND CONNECTIVE TISSUE D,14,108339,32907.571429,21573.142857
390050,Allegheny General Hospital,Pittsburgh,320 East North Avenue,42,15212,PA,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",466,REVISION OF HIP OR KNEE REPLACEMENT WITH MCC,11,153658.45455,48272.272727,34684.090909
390050,Allegheny General Hospital,Pittsburgh,320 East North Avenue,42,15212,PA,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",467,REVISION OF HIP OR KNEE REPLACEMENT WITH CC,38,115566.71053,34577.236842,23558.526316
390050,Allegheny General Hospital,Pittsburgh,320 East North Avenue,42,15212,PA,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",470,MAJOR HIP AND KNEE JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY WITHOUT MCC,23,75480.391304,17772.869565,13925.217391
390050,Allegheny General Hospital,Pittsburgh,320 East North Avenue,42,15212,PA,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",472,CERVICAL SPINAL FUSION WITH CC,24,99088.041667,30530.25,23411.333333
390050,Allegheny General Hospital,Pittsburgh,320 East North Avenue,42,15212,PA,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",480,HIP AND FEMUR PROCEDURES EXCEPT MAJOR JOINT WITH MCC,24,121706.95833,31650,19464.291667
390050,Allegheny General Hospital,Pittsburgh,320 East North Avenue,42,15212,PA,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",481,HIP AND FEMUR PROCEDURES EXCEPT MAJOR JOINT WITH CC,53,103799,24677.150943,15356.716981
390050,Allegheny General Hospital,Pittsburgh,320 East North Avenue,42,15212,PA,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",492,"LOWER EXTREMITY AND HUMERUS PROCEDURES EXCEPT HIP, FOOT AND FEMUR WITH MCC",11,159653.72727,39005.818182,25442.545455
390050,Allegheny General Hospital,Pittsburgh,320 East North Avenue,42,15212,PA,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",493,"LOWER EXTREMITY AND HUMERUS PROCEDURES EXCEPT HIP, FOOT AND FEMUR WITH CC",20,107698.95,29088.3,15864
390050,Allegheny General Hospital,Pittsburgh,320 East North Avenue,42,15212,PA,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",516,OTHER MUSCULOSKELETAL SYSTEM AND CONNECTIVE TISSUE O.R. PROCEDURES WITH CC,15,68392.466667,18649.6,13899.6
390050,Allegheny General Hospital,Pittsburgh,320 East North Avenue,42,15212,PA,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",519,BACK AND NECK PROCEDURES EXCEPT SPINAL FUSION WITH CC,15,70857.666667,21432.133333,13689.266667
390050,Allegheny General Hospital,Pittsburgh,320 East North Avenue,42,15212,PA,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",522,HIP REPLACEMENT WITH PRINCIPAL DIAGNOSIS OF HIP FRACTURE WITHOUT MCC,15,82030.866667,22134.933333,15272.933333
390050,Allegheny General Hospital,Pittsburgh,320 East North Avenue,42,15212,PA,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",551,MEDICAL BACK PROBLEMS WITH MCC,20,75986.7,24539.55,11467.9
390050,Allegheny General Hospital,Pittsburgh,320 East North Avenue,42,15212,PA,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",552,MEDICAL BACK PROBLEMS WITHOUT MCC,63,40179.571429,11589.206349,6505.2063492
390050,Allegheny General Hospital,Pittsburgh,320 East North Avenue,42,15212,PA,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",563,"FRACTURE, SPRAIN, STRAIN AND DISLOCATION EXCEPT FEMUR, HIP, PELVIS AND THIGH WITHOUT MCC",12,40232,12584.416667,5883.75
390050,Allegheny General Hospital,Pittsburgh,320 East North Avenue,42,15212,PA,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",603,CELLULITIS WITHOUT MCC,24,28814.791667,11847.541667,5260.4583333
390050,Allegheny General Hospital,Pittsburgh,320 East North Avenue,42,15212,PA,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",638,DIABETES WITH CC,16,50784.1875,13294.125,5315.8125
390050,Allegheny General Hospital,Pittsburgh,320 East North Avenue,42,15212,PA,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",640,"MISCELLANEOUS DISORDERS OF NUTRITION, METABOLISM, FLUIDS AND ELECTROLYTES WITH MCC",20,67271.5,16747.1,9528
390050,Allegheny General Hospital,Pittsburgh,320 East North Avenue,42,15212,PA,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",641,"MISCELLANEOUS DISORDERS OF NUTRITION, METABOLISM, FLUIDS AND ELECTROLYTES WITHOUT MCC",17,33089.529412,10763.176471,5475.4117647
390050,Allegheny General Hospital,Pittsburgh,320 East North Avenue,42,15212,PA,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",652,KIDNEY TRANSPLANT,15,343856.66667,40431.2,23197.2
390050,Allegheny General Hospital,Pittsburgh,320 East North Avenue,42,15212,PA,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",682,RENAL FAILURE WITH MCC,22,51839.227273,17042.818182,10215.272727
390050,Allegheny General Hospital,Pittsburgh,320 East North Avenue,42,15212,PA,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",683,RENAL FAILURE WITH CC,21,40397.809524,11702.47619,5815.9047619
390050,Allegheny General Hospital,Pittsburgh,320 East North Avenue,42,15212,PA,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",689,KIDNEY AND URINARY TRACT INFECTIONS WITH MCC,11,42955.636364,15172.272727,8657.9090909
390050,Allegheny General Hospital,Pittsburgh,320 East North Avenue,42,15212,PA,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",690,KIDNEY AND URINARY TRACT INFECTIONS WITHOUT MCC,14,28816.857143,11451.5,5285.2142857
390050,Allegheny General Hospital,Pittsburgh,320 East North Avenue,42,15212,PA,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",698,OTHER KIDNEY AND URINARY TRACT DIAGNOSES WITH MCC,21,55961.809524,19814.285714,12286.666667
390050,Allegheny General Hospital,Pittsburgh,320 East North Avenue,42,15212,PA,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",699,OTHER KIDNEY AND URINARY TRACT DIAGNOSES WITH CC,23,42671,13108.130435,7427.6956522
390050,Allegheny General Hospital,Pittsburgh,320 East North Avenue,42,15212,PA,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",853,INFECTIOUS AND PARASITIC DISEASES WITH O.R. PROCEDURES WITH MCC,63,221690.42857,58021.809524,41100.285714
390050,Allegheny General Hospital,Pittsburgh,320 East North Avenue,42,15212,PA,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",857,POSTOPERATIVE OR POST-TRAUMATIC INFECTIONS WITH O.R. PROCEDURES WITH CC,12,92827,31030.916667,14960.416667
390050,Allegheny General Hospital,Pittsburgh,320 East North Avenue,42,15212,PA,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",870,SEPTICEMIA OR SEVERE SEPSIS WITH MV >96 HOURS,27,252551.62963,73410.740741,48519.074074
390050,Allegheny General Hospital,Pittsburgh,320 East North Avenue,42,15212,PA,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",871,SEPTICEMIA OR SEVERE SEPSIS WITHOUT MV >96 HOURS WITH MCC,116,93905.448276,25066.241379,15174.146552
390050,Allegheny General Hospital,Pittsburgh,320 East North Avenue,42,15212,PA,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",872,SEPTICEMIA OR SEVERE SEPSIS WITHOUT MV >96 HOURS WITHOUT MCC,18,44717.166667,13792.666667,7603.1111111
390050,Allegheny General Hospital,Pittsburgh,320 East North Avenue,42,15212,PA,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",907,OTHER O.R. PROCEDURES FOR INJURIES WITH MCC,14,196456.85714,44991,32284.428571
390050,Allegheny General Hospital,Pittsburgh,320 East North Avenue,42,15212,PA,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",919,COMPLICATIONS OF TREATMENT WITH MCC,14,79855.642857,24074,13807.428571
390050,Allegheny General Hospital,Pittsburgh,320 East North Avenue,42,15212,PA,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",948,SIGNS AND SYMPTOMS WITHOUT MCC,16,44418,11268.8125,5389.625
390050,Allegheny General Hospital,Pittsburgh,320 East North Avenue,42,15212,PA,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",964,OTHER MULTIPLE SIGNIFICANT TRAUMA WITH CC,12,52879.333333,15486.166667,9939.9166667
390050,Allegheny General Hospital,Pittsburgh,320 East North Avenue,42,15212,PA,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",981,EXTENSIVE O.R. PROCEDURES UNRELATED TO PRINCIPAL DIAGNOSIS WITH MCC,20,255243.7,56239.85,42653.6
390050,Allegheny General Hospital,Pittsburgh,320 East North Avenue,42,15212,PA,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",982,EXTENSIVE O.R. PROCEDURES UNRELATED TO PRINCIPAL DIAGNOSIS WITH CC,17,128526.17647,28533.176471,18212
390050,Allegheny General Hospital,Pittsburgh,320 East North Avenue,42,15212,PA,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",987,NON-EXTENSIVE O.R. PROCEDURES UNRELATED TO PRINCIPAL DIAGNOSIS WITH MCC,13,150884.92308,36966.153846,23338.615385
390050,Allegheny General Hospital,Pittsburgh,320 East North Avenue,42,15212,PA,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",988,NON-EXTENSIVE O.R. PROCEDURES UNRELATED TO PRINCIPAL DIAGNOSIS WITH CC,12,73437.916667,20744.416667,12450.083333
390056,Penn Highlands Huntingdon,Huntingdon,1225 Warm Springs Ave,42,16652,PA,4,"Micropolitan area core: primary flow within an urban cluster of 10,000 to 49,999",177,RESPIRATORY INFECTIONS AND INFLAMMATIONS WITH MCC,18,16988.444444,15169.833333,14105.611111
390056,Penn Highlands Huntingdon,Huntingdon,1225 Warm Springs Ave,42,16652,PA,4,"Micropolitan area core: primary flow within an urban cluster of 10,000 to 49,999",190,CHRONIC OBSTRUCTIVE PULMONARY DISEASE WITH MCC,22,15802.636364,8491.9090909,7403
390056,Penn Highlands Huntingdon,Huntingdon,1225 Warm Springs Ave,42,16652,PA,4,"Micropolitan area core: primary flow within an urban cluster of 10,000 to 49,999",287,"CIRCULATORY DISORDERS EXCEPT AMI, WITH CARDIAC CATHETERIZATION WITHOUT MCC",11,17363.818182,8900.8181818,6743.8181818
390056,Penn Highlands Huntingdon,Huntingdon,1225 Warm Springs Ave,42,16652,PA,4,"Micropolitan area core: primary flow within an urban cluster of 10,000 to 49,999",291,HEART FAILURE AND SHOCK WITH MCC,29,15145.689655,9982.0689655,9209.6551724
390056,Penn Highlands Huntingdon,Huntingdon,1225 Warm Springs Ave,42,16652,PA,4,"Micropolitan area core: primary flow within an urban cluster of 10,000 to 49,999",392,"ESOPHAGITIS, GASTROENTERITIS AND MISCELLANEOUS DIGESTIVE DISORDERS WITHOUT MCC",13,11530.923077,6225.8461538,5364.3076923
390056,Penn Highlands Huntingdon,Huntingdon,1225 Warm Springs Ave,42,16652,PA,4,"Micropolitan area core: primary flow within an urban cluster of 10,000 to 49,999",641,"MISCELLANEOUS DISORDERS OF NUTRITION, METABOLISM, FLUIDS AND ELECTROLYTES WITHOUT MCC",17,10230.705882,6155.5882353,5026.1764706
390056,Penn Highlands Huntingdon,Huntingdon,1225 Warm Springs Ave,42,16652,PA,4,"Micropolitan area core: primary flow within an urban cluster of 10,000 to 49,999",690,KIDNEY AND URINARY TRACT INFECTIONS WITHOUT MCC,11,9791.9090909,6352.4545455,4897.9090909
390056,Penn Highlands Huntingdon,Huntingdon,1225 Warm Springs Ave,42,16652,PA,4,"Micropolitan area core: primary flow within an urban cluster of 10,000 to 49,999",871,SEPTICEMIA OR SEVERE SEPSIS WITHOUT MV >96 HOURS WITH MCC,31,25083.709677,15284.193548,14432.580645
390056,Penn Highlands Huntingdon,Huntingdon,1225 Warm Springs Ave,42,16652,PA,4,"Micropolitan area core: primary flow within an urban cluster of 10,000 to 49,999",885,PSYCHOSES,28,31030.25,12105.5,7964.1785714
390057,Grand View Health,Sellersville,700 Lawn Avenue,42,18960,PA,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",25,CRANIOTOMY AND ENDOVASCULAR INTRACRANIAL PROCEDURES WITH MCC,14,124684.71429,30372.214286,29686.5
390057,Grand View Health,Sellersville,700 Lawn Avenue,42,18960,PA,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",64,INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION WITH MCC,30,55347,13205.566667,11333.533333
390057,Grand View Health,Sellersville,700 Lawn Avenue,42,18960,PA,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",65,INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION WITH CC OR TPA IN 24 HOURS,42,35475.642857,7674.0714286,5447.8333333
390057,Grand View Health,Sellersville,700 Lawn Avenue,42,18960,PA,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",66,INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION WITHOUT CC/MCC,11,26683.363636,6898.7272727,2429.9090909
390057,Grand View Health,Sellersville,700 Lawn Avenue,42,18960,PA,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",69,TRANSIENT ISCHEMIA WITHOUT THROMBOLYTIC,20,35728.05,5976.8,3840
390057,Grand View Health,Sellersville,700 Lawn Avenue,42,18960,PA,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",86,TRAUMATIC STUPOR AND COMA <1 HOUR WITH CC,18,54871.666667,9587.3888889,7355.9444444
390057,Grand View Health,Sellersville,700 Lawn Avenue,42,18960,PA,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",101,SEIZURES WITHOUT MCC,18,27811.722222,6356.8888889,5068
390057,Grand View Health,Sellersville,700 Lawn Avenue,42,18960,PA,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",175,PULMONARY EMBOLISM WITH MCC OR ACUTE COR PULMONALE,12,43422,9760,8426.6666667
390057,Grand View Health,Sellersville,700 Lawn Avenue,42,18960,PA,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",177,RESPIRATORY INFECTIONS AND INFLAMMATIONS WITH MCC,101,46851.326733,12821.851485,11371.910891
390057,Grand View Health,Sellersville,700 Lawn Avenue,42,18960,PA,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",178,RESPIRATORY INFECTIONS AND INFLAMMATIONS WITH CC,20,40957.5,8638.15,7440.35
390057,Grand View Health,Sellersville,700 Lawn Avenue,42,18960,PA,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",189,PULMONARY EDEMA AND RESPIRATORY FAILURE,51,38966.901961,8764.1568627,7346.254902
390057,Grand View Health,Sellersville,700 Lawn Avenue,42,18960,PA,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",190,CHRONIC OBSTRUCTIVE PULMONARY DISEASE WITH MCC,21,31083.619048,7707.3333333,6414.1904762
390057,Grand View Health,Sellersville,700 Lawn Avenue,42,18960,PA,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",193,SIMPLE PNEUMONIA AND PLEURISY WITH MCC,64,40616.09375,9378.21875,7863.90625
390057,Grand View Health,Sellersville,700 Lawn Avenue,42,18960,PA,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",194,SIMPLE PNEUMONIA AND PLEURISY WITH CC,30,24304.8,5887.3,4662.1
390057,Grand View Health,Sellersville,700 Lawn Avenue,42,18960,PA,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",202,BRONCHITIS AND ASTHMA WITH CC/MCC,24,29714.333333,8203.9166667,4291.1666667
390057,Grand View Health,Sellersville,700 Lawn Avenue,42,18960,PA,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",247,PERCUTANEOUS CARDIOVASCULAR PROCEDURES WITH DRUG-ELUTING STENT WITHOUT MCC,14,61340.928571,13606,12234.571429
390057,Grand View Health,Sellersville,700 Lawn Avenue,42,18960,PA,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",280,"ACUTE MYOCARDIAL INFARCTION, DISCHARGED ALIVE WITH MCC",20,50392.05,11000.3,9550.85
390057,Grand View Health,Sellersville,700 Lawn Avenue,42,18960,PA,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",281,"ACUTE MYOCARDIAL INFARCTION, DISCHARGED ALIVE WITH CC",13,29204.230769,6716.1538462,4855.5384615
390057,Grand View Health,Sellersville,700 Lawn Avenue,42,18960,PA,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",291,HEART FAILURE AND SHOCK WITH MCC,120,39874.633333,8997.5416667,7636.7333333
390057,Grand View Health,Sellersville,700 Lawn Avenue,42,18960,PA,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",300,PERIPHERAL VASCULAR DISORDERS WITH CC,11,30041.181818,7408.7272727,6245.0909091
390057,Grand View Health,Sellersville,700 Lawn Avenue,42,18960,PA,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",305,HYPERTENSION WITHOUT MCC,11,31967.181818,5326.3636364,4308.1818182
390057,Grand View Health,Sellersville,700 Lawn Avenue,42,18960,PA,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",308,CARDIAC ARRHYTHMIA AND CONDUCTION DISORDERS WITH MCC,16,40280.1875,8424.5625,7124.5
390057,Grand View Health,Sellersville,700 Lawn Avenue,42,18960,PA,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",309,CARDIAC ARRHYTHMIA AND CONDUCTION DISORDERS WITH CC,29,26171.275862,5270.9310345,4057.137931
390057,Grand View Health,Sellersville,700 Lawn Avenue,42,18960,PA,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",310,CARDIAC ARRHYTHMIA AND CONDUCTION DISORDERS WITHOUT CC/MCC,38,15874.578947,4112.6052632,2267.6315789
390057,Grand View Health,Sellersville,700 Lawn Avenue,42,18960,PA,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",312,SYNCOPE AND COLLAPSE,40,36289.525,6365.5,4558.2
390057,Grand View Health,Sellersville,700 Lawn Avenue,42,18960,PA,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",329,MAJOR SMALL AND LARGE BOWEL PROCEDURES WITH MCC,16,156346.875,35885.625,34485.6875
390057,Grand View Health,Sellersville,700 Lawn Avenue,42,18960,PA,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",330,MAJOR SMALL AND LARGE BOWEL PROCEDURES WITH CC,15,98406.533333,18303.133333,14971.6
390057,Grand View Health,Sellersville,700 Lawn Avenue,42,18960,PA,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",372,MAJOR GASTROINTESTINAL DISORDERS AND PERITONEAL INFECTIONS WITH CC,17,37048.941176,7092.2941176,6339.3529412
390057,Grand View Health,Sellersville,700 Lawn Avenue,42,18960,PA,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",377,GASTROINTESTINAL HEMORRHAGE WITH MCC,24,50156.708333,12166.125,11232.791667
390057,Grand View Health,Sellersville,700 Lawn Avenue,42,18960,PA,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",378,GASTROINTESTINAL HEMORRHAGE WITH CC,40,36591.725,7145.25,5743.575
390057,Grand View Health,Sellersville,700 Lawn Avenue,42,18960,PA,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",389,GASTROINTESTINAL OBSTRUCTION WITH CC,12,34515,5743.6666667,4510.3333333
390057,Grand View Health,Sellersville,700 Lawn Avenue,42,18960,PA,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",391,"ESOPHAGITIS, GASTROENTERITIS AND MISCELLANEOUS DIGESTIVE DISORDERS WITH MCC",11,49717.181818,10430.090909,6843.6363636
390057,Grand View Health,Sellersville,700 Lawn Avenue,42,18960,PA,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",392,"ESOPHAGITIS, GASTROENTERITIS AND MISCELLANEOUS DIGESTIVE DISORDERS WITHOUT MCC",42,29352.119048,5927.047619,3963.2857143
390057,Grand View Health,Sellersville,700 Lawn Avenue,42,18960,PA,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",394,OTHER DIGESTIVE SYSTEM DIAGNOSES WITH CC,17,30464.235294,6709.9411765,5392.2941176
390057,Grand View Health,Sellersville,700 Lawn Avenue,42,18960,PA,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",460,SPINAL FUSION EXCEPT CERVICAL WITHOUT MCC,17,82813.529412,28430.470588,23630.235294
390057,Grand View Health,Sellersville,700 Lawn Avenue,42,18960,PA,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",470,MAJOR HIP AND KNEE JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY WITHOUT MCC,14,40552.071429,13445,11845
390057,Grand View Health,Sellersville,700 Lawn Avenue,42,18960,PA,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",472,CERVICAL SPINAL FUSION WITH CC,12,87985.583333,21374.083333,19907.416667
390057,Grand View Health,Sellersville,700 Lawn Avenue,42,18960,PA,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",480,HIP AND FEMUR PROCEDURES EXCEPT MAJOR JOINT WITH MCC,19,92387.631579,19606.631579,18514.210526
390057,Grand View Health,Sellersville,700 Lawn Avenue,42,18960,PA,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",481,HIP AND FEMUR PROCEDURES EXCEPT MAJOR JOINT WITH CC,40,56080.425,14446.675,12966.675
390057,Grand View Health,Sellersville,700 Lawn Avenue,42,18960,PA,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",493,"LOWER EXTREMITY AND HUMERUS PROCEDURES EXCEPT HIP, FOOT AND FEMUR WITH CC",11,66967.272727,18378,13992.545455
390057,Grand View Health,Sellersville,700 Lawn Avenue,42,18960,PA,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",522,HIP REPLACEMENT WITH PRINCIPAL DIAGNOSIS OF HIP FRACTURE WITHOUT MCC,20,42824.9,14609.55,13249.55
390057,Grand View Health,Sellersville,700 Lawn Avenue,42,18960,PA,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",552,MEDICAL BACK PROBLEMS WITHOUT MCC,30,29896.466667,6896,5083.3666667
390057,Grand View Health,Sellersville,700 Lawn Avenue,42,18960,PA,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",563,"FRACTURE, SPRAIN, STRAIN AND DISLOCATION EXCEPT FEMUR, HIP, PELVIS AND THIGH WITHOUT MCC",15,32942.066667,6235,4452.0666667
