Rndrng_Prvdr_CCN,Rndrng_Prvdr_Org_Name,Rndrng_Prvdr_City,Rndrng_Prvdr_St,Rndrng_Prvdr_State_FIPS,Rndrng_Prvdr_Zip5,Rndrng_Prvdr_State_Abrvtn,Rndrng_Prvdr_RUCA,Rndrng_Prvdr_RUCA_Desc,DRG_Cd,DRG_Desc,Tot_Dschrgs,Avg_Submtd_Cvrd_Chrg,Avg_Tot_Pymt_Amt,Avg_Mdcr_Pymt_Amt
330046,Mount Sinai West,New York,1000 Tenth Avenue,36,10019,NY,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",184,MAJOR CHEST TRAUMA WITH CC,21,77537.380952,14579.142857,11124.047619
330046,Mount Sinai West,New York,1000 Tenth Avenue,36,10019,NY,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",189,PULMONARY EDEMA AND RESPIRATORY FAILURE,49,84409.428571,16584.795918,13974.979592
330046,Mount Sinai West,New York,1000 Tenth Avenue,36,10019,NY,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",190,CHRONIC OBSTRUCTIVE PULMONARY DISEASE WITH MCC,46,82142.086957,16010.521739,13194.869565
330046,Mount Sinai West,New York,1000 Tenth Avenue,36,10019,NY,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",191,CHRONIC OBSTRUCTIVE PULMONARY DISEASE WITH CC,12,52654.833333,11863,9897.6666667
330046,Mount Sinai West,New York,1000 Tenth Avenue,36,10019,NY,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",193,SIMPLE PNEUMONIA AND PLEURISY WITH MCC,102,90184.862745,18221.970588,14752.352941
330046,Mount Sinai West,New York,1000 Tenth Avenue,36,10019,NY,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",194,SIMPLE PNEUMONIA AND PLEURISY WITH CC,25,52601.28,11062.92,9215.88
330046,Mount Sinai West,New York,1000 Tenth Avenue,36,10019,NY,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",200,PNEUMOTHORAX WITH CC,12,65594.75,15229.25,10985.5
330046,Mount Sinai West,New York,1000 Tenth Avenue,36,10019,NY,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",202,BRONCHITIS AND ASTHMA WITH CC/MCC,19,77547.842105,14236.894737,11186.789474
330046,Mount Sinai West,New York,1000 Tenth Avenue,36,10019,NY,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",207,RESPIRATORY SYSTEM DIAGNOSIS WITH VENTILATOR SUPPORT >96 HOURS,11,540034,97416.090909,85093.909091
330046,Mount Sinai West,New York,1000 Tenth Avenue,36,10019,NY,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",208,RESPIRATORY SYSTEM DIAGNOSIS WITH VENTILATOR SUPPORT <=96 HOURS,11,185462.27273,36676.636364,33075.909091
330046,Mount Sinai West,New York,1000 Tenth Avenue,36,10019,NY,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",219,CARDIAC VALVE AND OTHER MAJOR CARDIOTHORACIC PROCEDURES WITHOUT CARDIAC CATHETERIZATION,16,332504.375,101824.75,86166.4375
330046,Mount Sinai West,New York,1000 Tenth Avenue,36,10019,NY,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",229,OTHER CARDIOTHORACIC PROCEDURES WITHOUT MCC,13,125807.61538,37784.692308,36261.615385
330046,Mount Sinai West,New York,1000 Tenth Avenue,36,10019,NY,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",235,CORONARY BYPASS WITHOUT CARDIAC CATHETERIZATION WITH MCC,53,248565.07547,72488.283019,60212.735849
330046,Mount Sinai West,New York,1000 Tenth Avenue,36,10019,NY,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",239,AMPUTATION FOR CIRCULATORY SYSTEM DISORDERS EXCEPT UPPER LIMB AND TOE WITH MCC,11,253431.09091,56528.636364,42410
330046,Mount Sinai West,New York,1000 Tenth Avenue,36,10019,NY,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",243,PERMANENT CARDIAC PACEMAKER IMPLANT WITH CC,19,78760.105263,29167.421053,27301.736842
330046,Mount Sinai West,New York,1000 Tenth Avenue,36,10019,NY,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",244,PERMANENT CARDIAC PACEMAKER IMPLANT WITHOUT CC/MCC,14,63285.857143,26194.142857,20537
330046,Mount Sinai West,New York,1000 Tenth Avenue,36,10019,NY,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",246,PERCUTANEOUS CARDIOVASCULAR PROCEDURES WITH DRUG-ELUTING STENT WITH MCC OR 4+ ARTERIES O,27,144782.96296,42865.555556,31680.296296
330046,Mount Sinai West,New York,1000 Tenth Avenue,36,10019,NY,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",247,PERCUTANEOUS CARDIOVASCULAR PROCEDURES WITH DRUG-ELUTING STENT WITHOUT MCC,20,83691.85,24341.25,20462.75
330046,Mount Sinai West,New York,1000 Tenth Avenue,36,10019,NY,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",252,OTHER VASCULAR PROCEDURES WITH MCC,38,176004.76316,43803.078947,38330.105263
330046,Mount Sinai West,New York,1000 Tenth Avenue,36,10019,NY,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",253,OTHER VASCULAR PROCEDURES WITH CC,25,128883.68,34132.88,29099.8
330046,Mount Sinai West,New York,1000 Tenth Avenue,36,10019,NY,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",261,CARDIAC PACEMAKER REVISION EXCEPT DEVICE REPLACEMENT WITH CC,15,99699.2,26070.933333,20523.333333
330046,Mount Sinai West,New York,1000 Tenth Avenue,36,10019,NY,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",267,ENDOVASCULAR CARDIAC VALVE REPLACEMENT AND SUPPLEMENT PROCEDURES WITHOUT MCC,21,197980.47619,61752.142857,59916.714286
330046,Mount Sinai West,New York,1000 Tenth Avenue,36,10019,NY,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",270,OTHER MAJOR CARDIOVASCULAR PROCEDURES WITH MCC,25,249198.48,70646.64,64973.36
330046,Mount Sinai West,New York,1000 Tenth Avenue,36,10019,NY,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",271,OTHER MAJOR CARDIOVASCULAR PROCEDURES WITH CC,23,141447.52174,45649.73913,43179.826087
330046,Mount Sinai West,New York,1000 Tenth Avenue,36,10019,NY,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",272,OTHER MAJOR CARDIOVASCULAR PROCEDURES WITHOUT CC/MCC,15,95663.133333,31591.533333,29631.533333
330046,Mount Sinai West,New York,1000 Tenth Avenue,36,10019,NY,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",273,PERCUTANEOUS AND OTHER INTRACARDIAC PROCEDURES WITH MCC,14,224888.78571,52264.785714,48838.5
330046,Mount Sinai West,New York,1000 Tenth Avenue,36,10019,NY,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",274,PERCUTANEOUS AND OTHER INTRACARDIAC PROCEDURES WITHOUT MCC,45,120406.02222,41035.488889,39090.777778
330046,Mount Sinai West,New York,1000 Tenth Avenue,36,10019,NY,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",280,"ACUTE MYOCARDIAL INFARCTION, DISCHARGED ALIVE WITH MCC",125,120931.816,22521.656,17633.464
330046,Mount Sinai West,New York,1000 Tenth Avenue,36,10019,NY,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",281,"ACUTE MYOCARDIAL INFARCTION, DISCHARGED ALIVE WITH CC",29,81248.241379,13829.586207,10000.034483
330046,Mount Sinai West,New York,1000 Tenth Avenue,36,10019,NY,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",282,"ACUTE MYOCARDIAL INFARCTION, DISCHARGED ALIVE WITHOUT CC/MCC",15,54875.866667,9465.8,7450.3333333
330046,Mount Sinai West,New York,1000 Tenth Avenue,36,10019,NY,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",286,"CIRCULATORY DISORDERS EXCEPT AMI, WITH CARDIAC CATHETERIZATION WITH MCC",34,157511.38235,30321.323529,26394.264706
330046,Mount Sinai West,New York,1000 Tenth Avenue,36,10019,NY,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",287,"CIRCULATORY DISORDERS EXCEPT AMI, WITH CARDIAC CATHETERIZATION WITHOUT MCC",16,73530.625,14677.125,12471.625
330046,Mount Sinai West,New York,1000 Tenth Avenue,36,10019,NY,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",291,HEART FAILURE AND SHOCK WITH MCC,140,104283.73571,18034.378571,15214.142857
330046,Mount Sinai West,New York,1000 Tenth Avenue,36,10019,NY,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",299,PERIPHERAL VASCULAR DISORDERS WITH MCC,17,124330.88235,23341.058824,18353.470588
330046,Mount Sinai West,New York,1000 Tenth Avenue,36,10019,NY,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",300,PERIPHERAL VASCULAR DISORDERS WITH CC,25,80175.44,15100.52,11460.24
330046,Mount Sinai West,New York,1000 Tenth Avenue,36,10019,NY,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",305,HYPERTENSION WITHOUT MCC,16,49103.9375,10619.5625,8519.5625
330046,Mount Sinai West,New York,1000 Tenth Avenue,36,10019,NY,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",308,CARDIAC ARRHYTHMIA AND CONDUCTION DISORDERS WITH MCC,20,117907.2,19007.45,14200.65
330046,Mount Sinai West,New York,1000 Tenth Avenue,36,10019,NY,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",309,CARDIAC ARRHYTHMIA AND CONDUCTION DISORDERS WITH CC,37,50576.243243,10287.162162,8150.6486486
330046,Mount Sinai West,New York,1000 Tenth Avenue,36,10019,NY,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",310,CARDIAC ARRHYTHMIA AND CONDUCTION DISORDERS WITHOUT CC/MCC,24,36932.625,8154.7083333,5673.9583333
330046,Mount Sinai West,New York,1000 Tenth Avenue,36,10019,NY,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",312,SYNCOPE AND COLLAPSE,137,61800.394161,12081.416058,9786.4379562
330046,Mount Sinai West,New York,1000 Tenth Avenue,36,10019,NY,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",313,CHEST PAIN,12,44314.833333,10152.416667,8220.4166667
330046,Mount Sinai West,New York,1000 Tenth Avenue,36,10019,NY,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",314,OTHER CIRCULATORY SYSTEM DIAGNOSES WITH MCC,26,116555.38462,24748,22545.230769
330046,Mount Sinai West,New York,1000 Tenth Avenue,36,10019,NY,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",315,OTHER CIRCULATORY SYSTEM DIAGNOSES WITH CC,13,79027.307692,13495.615385,11512.846154
330046,Mount Sinai West,New York,1000 Tenth Avenue,36,10019,NY,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",329,MAJOR SMALL AND LARGE BOWEL PROCEDURES WITH MCC,26,255814.69231,60611.538462,55579.384615
330046,Mount Sinai West,New York,1000 Tenth Avenue,36,10019,NY,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",330,MAJOR SMALL AND LARGE BOWEL PROCEDURES WITH CC,23,125838.82609,30667.26087,28233.869565
330046,Mount Sinai West,New York,1000 Tenth Avenue,36,10019,NY,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",331,MAJOR SMALL AND LARGE BOWEL PROCEDURES WITHOUT CC/MCC,17,75515.529412,23187.294118,18420.941176
330046,Mount Sinai West,New York,1000 Tenth Avenue,36,10019,NY,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",374,DIGESTIVE MALIGNANCY WITH MCC,24,184025.20833,29396.958333,24558.291667
330046,Mount Sinai West,New York,1000 Tenth Avenue,36,10019,NY,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",377,GASTROINTESTINAL HEMORRHAGE WITH MCC,43,143302.72093,26026,20768.790698
330046,Mount Sinai West,New York,1000 Tenth Avenue,36,10019,NY,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",378,GASTROINTESTINAL HEMORRHAGE WITH CC,48,74697.604167,13495.208333,11097.875
330046,Mount Sinai West,New York,1000 Tenth Avenue,36,10019,NY,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",388,GASTROINTESTINAL OBSTRUCTION WITH MCC,15,185079.93333,28849.133333,24634.733333
330046,Mount Sinai West,New York,1000 Tenth Avenue,36,10019,NY,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",389,GASTROINTESTINAL OBSTRUCTION WITH CC,14,62425.5,11270.571429,9144.2857143
330046,Mount Sinai West,New York,1000 Tenth Avenue,36,10019,NY,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",390,GASTROINTESTINAL OBSTRUCTION WITHOUT CC/MCC,16,45184,8777.9375,5748.25
330046,Mount Sinai West,New York,1000 Tenth Avenue,36,10019,NY,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",391,"ESOPHAGITIS, GASTROENTERITIS AND MISCELLANEOUS DIGESTIVE DISORDERS WITH MCC",46,110934.34783,18478.73913,15050.717391
330046,Mount Sinai West,New York,1000 Tenth Avenue,36,10019,NY,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",392,"ESOPHAGITIS, GASTROENTERITIS AND MISCELLANEOUS DIGESTIVE DISORDERS WITHOUT MCC",84,62439.785714,11220.678571,9015.6785714
330046,Mount Sinai West,New York,1000 Tenth Avenue,36,10019,NY,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",393,OTHER DIGESTIVE SYSTEM DIAGNOSES WITH MCC,29,146405,24863.62069,18594.724138
330046,Mount Sinai West,New York,1000 Tenth Avenue,36,10019,NY,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",394,OTHER DIGESTIVE SYSTEM DIAGNOSES WITH CC,39,79554.487179,13638.384615,11157.769231
330046,Mount Sinai West,New York,1000 Tenth Avenue,36,10019,NY,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",435,MALIGNANCY OF HEPATOBILIARY SYSTEM OR PANCREAS WITH MCC,12,170377.83333,30040.833333,27103.833333
330046,Mount Sinai West,New York,1000 Tenth Avenue,36,10019,NY,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",454,COMBINED ANTERIOR AND POSTERIOR SPINAL FUSION WITH CC,18,214367.22222,79820.777778,67993.111111
330046,Mount Sinai West,New York,1000 Tenth Avenue,36,10019,NY,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",460,SPINAL FUSION EXCEPT CERVICAL WITHOUT MCC,30,131768.96667,46632.466667,40432.166667
330046,Mount Sinai West,New York,1000 Tenth Avenue,36,10019,NY,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",466,REVISION OF HIP OR KNEE REPLACEMENT WITH MCC,12,261257.25,61572.416667,58224.75
330046,Mount Sinai West,New York,1000 Tenth Avenue,36,10019,NY,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",467,REVISION OF HIP OR KNEE REPLACEMENT WITH CC,11,141133.36364,41716.363636,38849.454545
330046,Mount Sinai West,New York,1000 Tenth Avenue,36,10019,NY,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",470,MAJOR HIP AND KNEE JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY WITHOUT MCC,150,67954.573333,24668.233333,21210.2
330046,Mount Sinai West,New York,1000 Tenth Avenue,36,10019,NY,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",472,CERVICAL SPINAL FUSION WITH CC,15,112267,37794.866667,35567.133333
330046,Mount Sinai West,New York,1000 Tenth Avenue,36,10019,NY,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",480,HIP AND FEMUR PROCEDURES EXCEPT MAJOR JOINT WITH MCC,39,188780.33333,38576.794872,34856.384615
330046,Mount Sinai West,New York,1000 Tenth Avenue,36,10019,NY,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",481,HIP AND FEMUR PROCEDURES EXCEPT MAJOR JOINT WITH CC,54,133517.25926,27963.018519,23750.240741
330046,Mount Sinai West,New York,1000 Tenth Avenue,36,10019,NY,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",482,HIP AND FEMUR PROCEDURES EXCEPT MAJOR JOINT WITHOUT CC/MCC,13,107792,23226.076923,17089.230769
330046,Mount Sinai West,New York,1000 Tenth Avenue,36,10019,NY,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",483,MAJOR JOINT OR LIMB REATTACHMENT PROCEDURES OF UPPER EXTREMITIES,60,93370.3,30244.2,26360.55
330046,Mount Sinai West,New York,1000 Tenth Avenue,36,10019,NY,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",494,"LOWER EXTREMITY AND HUMERUS PROCEDURES EXCEPT HIP, FOOT AND FEMUR WITHOUT CC/MCC",15,99775.2,23773.333333,21422.933333
330046,Mount Sinai West,New York,1000 Tenth Avenue,36,10019,NY,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",516,OTHER MUSCULOSKELETAL SYSTEM AND CONNECTIVE TISSUE O.R. PROCEDURES WITH CC,11,107839.27273,26485.818182,23571.636364
330046,Mount Sinai West,New York,1000 Tenth Avenue,36,10019,NY,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",519,BACK AND NECK PROCEDURES EXCEPT SPINAL FUSION WITH CC,12,79888.916667,25198.75,22796.083333
330046,Mount Sinai West,New York,1000 Tenth Avenue,36,10019,NY,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",521,HIP REPLACEMENT WITH PRINCIPAL DIAGNOSIS OF HIP FRACTURE WITH MCC,20,167470.15,38516.25,35154.25
330046,Mount Sinai West,New York,1000 Tenth Avenue,36,10019,NY,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",522,HIP REPLACEMENT WITH PRINCIPAL DIAGNOSIS OF HIP FRACTURE WITHOUT MCC,49,121840.5102,28631.469388,24250.142857
330046,Mount Sinai West,New York,1000 Tenth Avenue,36,10019,NY,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",535,FRACTURES OF HIP AND PELVIS WITH MCC,15,86033.333333,18795.133333,13171.4
330046,Mount Sinai West,New York,1000 Tenth Avenue,36,10019,NY,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",536,FRACTURES OF HIP AND PELVIS WITHOUT MCC,23,79076.565217,11504.956522,8091.4782609
330046,Mount Sinai West,New York,1000 Tenth Avenue,36,10019,NY,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",551,MEDICAL BACK PROBLEMS WITH MCC,20,110414.05,22721.15,19687.15
330046,Mount Sinai West,New York,1000 Tenth Avenue,36,10019,NY,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",552,MEDICAL BACK PROBLEMS WITHOUT MCC,38,77272.868421,13752.815789,10466.684211
330046,Mount Sinai West,New York,1000 Tenth Avenue,36,10019,NY,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",554,BONE DISEASES AND ARTHROPATHIES WITHOUT MCC,12,59722.25,11786.666667,8986.6666667
330046,Mount Sinai West,New York,1000 Tenth Avenue,36,10019,NY,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",562,"FRACTURE, SPRAIN, STRAIN AND DISLOCATION EXCEPT FEMUR, HIP, PELVIS AND THIGH WITH MCC",12,140690.08333,21235.416667,17629.5
330046,Mount Sinai West,New York,1000 Tenth Avenue,36,10019,NY,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",563,"FRACTURE, SPRAIN, STRAIN AND DISLOCATION EXCEPT FEMUR, HIP, PELVIS AND THIGH WITHOUT MCC",27,74954.111111,12361.814815,9695.4444444
330046,Mount Sinai West,New York,1000 Tenth Avenue,36,10019,NY,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",602,CELLULITIS WITH MCC,14,109528.57143,20762.214286,17393.642857
330046,Mount Sinai West,New York,1000 Tenth Avenue,36,10019,NY,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",603,CELLULITIS WITHOUT MCC,63,70610.904762,12400.063492,9782.8412698
330046,Mount Sinai West,New York,1000 Tenth Avenue,36,10019,NY,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",605,"TRAUMA TO THE SKIN, SUBCUTANEOUS TISSUE AND BREAST WITHOUT MCC",12,43166.5,12285.083333,10467.083333
330046,Mount Sinai West,New York,1000 Tenth Avenue,36,10019,NY,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",637,DIABETES WITH MCC,28,99264.678571,18002.642857,14698.892857
330046,Mount Sinai West,New York,1000 Tenth Avenue,36,10019,NY,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",638,DIABETES WITH CC,21,64201.619048,12321.380952,9353.7619048
330046,Mount Sinai West,New York,1000 Tenth Avenue,36,10019,NY,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",640,"MISCELLANEOUS DISORDERS OF NUTRITION, METABOLISM, FLUIDS AND ELECTROLYTES WITH MCC",82,108864.13415,18590.280488,15456.390244
330046,Mount Sinai West,New York,1000 Tenth Avenue,36,10019,NY,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",641,"MISCELLANEOUS DISORDERS OF NUTRITION, METABOLISM, FLUIDS AND ELECTROLYTES WITHOUT MCC",43,64022.139535,11258.581395,8811.0465116
330046,Mount Sinai West,New York,1000 Tenth Avenue,36,10019,NY,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",643,ENDOCRINE DISORDERS WITH MCC,14,100406.92857,21954.142857,18746.714286
330046,Mount Sinai West,New York,1000 Tenth Avenue,36,10019,NY,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",659,KIDNEY AND URETER PROCEDURES FOR NON-NEOPLASM WITH MCC,11,134096.72727,33415.545455,30631.545455
330046,Mount Sinai West,New York,1000 Tenth Avenue,36,10019,NY,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",660,KIDNEY AND URETER PROCEDURES FOR NON-NEOPLASM WITH CC,16,73897.375,19502.125,15521.375
330046,Mount Sinai West,New York,1000 Tenth Avenue,36,10019,NY,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",661,KIDNEY AND URETER PROCEDURES FOR NON-NEOPLASM WITHOUT CC/MCC,19,51242.052632,14864.894737,11815.578947
330046,Mount Sinai West,New York,1000 Tenth Avenue,36,10019,NY,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",682,RENAL FAILURE WITH MCC,100,118088.34,21444.89,17655.94
330046,Mount Sinai West,New York,1000 Tenth Avenue,36,10019,NY,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",683,RENAL FAILURE WITH CC,62,67986.33871,12924.758065,10002.580645
330046,Mount Sinai West,New York,1000 Tenth Avenue,36,10019,NY,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",689,KIDNEY AND URINARY TRACT INFECTIONS WITH MCC,99,91904.121212,16447.505051,13593.888889
330046,Mount Sinai West,New York,1000 Tenth Avenue,36,10019,NY,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",690,KIDNEY AND URINARY TRACT INFECTIONS WITHOUT MCC,74,78540.986486,11754.418919,9222.6216216
330046,Mount Sinai West,New York,1000 Tenth Avenue,36,10019,NY,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",698,OTHER KIDNEY AND URINARY TRACT DIAGNOSES WITH MCC,59,139672.10169,23960.745763,19899.372881
330046,Mount Sinai West,New York,1000 Tenth Avenue,36,10019,NY,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",699,OTHER KIDNEY AND URINARY TRACT DIAGNOSES WITH CC,18,80546.444444,13687.166667,11128.944444
330046,Mount Sinai West,New York,1000 Tenth Avenue,36,10019,NY,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",811,RED BLOOD CELL DISORDERS WITH MCC,29,108191.7931,19268.724138,16689.965517
330046,Mount Sinai West,New York,1000 Tenth Avenue,36,10019,NY,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",812,RED BLOOD CELL DISORDERS WITHOUT MCC,25,76835.32,12774.44,10550.12
330046,Mount Sinai West,New York,1000 Tenth Avenue,36,10019,NY,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",813,COAGULATION DISORDERS,13,139300.38462,21446,18210.307692
330046,Mount Sinai West,New York,1000 Tenth Avenue,36,10019,NY,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",853,INFECTIOUS AND PARASITIC DISEASES WITH O.R. PROCEDURES WITH MCC,66,342634.5303,66764.636364,56307.575758
330046,Mount Sinai West,New York,1000 Tenth Avenue,36,10019,NY,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",870,SEPTICEMIA OR SEVERE SEPSIS WITH MV >96 HOURS,41,591909.95122,91524.634146,85643.902439
330046,Mount Sinai West,New York,1000 Tenth Avenue,36,10019,NY,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",871,SEPTICEMIA OR SEVERE SEPSIS WITHOUT MV >96 HOURS WITH MCC,570,163323.85965,27471.22807,23524.740351
330046,Mount Sinai West,New York,1000 Tenth Avenue,36,10019,NY,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",872,SEPTICEMIA OR SEVERE SEPSIS WITHOUT MV >96 HOURS WITHOUT MCC,66,75145.090909,13860.454545,10787.363636
330046,Mount Sinai West,New York,1000 Tenth Avenue,36,10019,NY,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",884,ORGANIC DISTURBANCES AND INTELLECTUAL DISABILITY,45,148166.35556,24122.8,20012.755556
330046,Mount Sinai West,New York,1000 Tenth Avenue,36,10019,NY,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",885,PSYCHOSES,11,58513.181818,17593.090909,15229.454545
330046,Mount Sinai West,New York,1000 Tenth Avenue,36,10019,NY,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",894,"ALCOHOL, DRUG ABUSE OR DEPENDENCE, LEFT AMA",11,28773.272727,7982.9090909,6756.7272727
330046,Mount Sinai West,New York,1000 Tenth Avenue,36,10019,NY,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",895,"ALCOHOL, DRUG ABUSE OR DEPENDENCE WITH REHABILITATION THERAPY",22,129766.27273,25780.545455,19800.954545
330046,Mount Sinai West,New York,1000 Tenth Avenue,36,10019,NY,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",896,"ALCOHOL, DRUG ABUSE OR DEPENDENCE WITHOUT REHABILITATION THERAPY WITH MCC",18,101136.94444,19946.666667,17261.388889
330046,Mount Sinai West,New York,1000 Tenth Avenue,36,10019,NY,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",897,"ALCOHOL, DRUG ABUSE OR DEPENDENCE WITHOUT REHABILITATION THERAPY WITHOUT MCC",46,49824.956522,12625.413043,9067.826087
